Process Date,Process ID,ProcessDate_ProcessID,Artifact type,Analysis,Artifact name,Concentration,Fragment length
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,10054-20,48.2,554
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Oparad - MPN - GMSMyeloidv1.0,10129-20,42.5,526
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Oparad - MPN - GMSMyeloidv1.0,10068-20,49.7,557
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Oparad - MPN - GMSMyeloidv1.0,10030-20,47.1,575
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Oparad - MPN - GMSMyeloidv1.0,10029-20,49.3,562
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Oparad - MPN - GMSMyeloidv1.0,10047-20,43.4,536
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Oparad - MPN - GMSMyeloidv1.0,10044-20,46.6,541
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,5700-20-v2,43.9,554
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,5872-18-v2,36.4,560
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,5995-18-v2,46.2,500
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,6767-20-v2,42.1,565
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,10155-20,47.5,538
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Oparad - KLL - GMSMyeloidv1.0,10144-20,57.5,526
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Oparad - MPN - GMSMyeloidv1.0,10181-20,49.7,545
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,2837-20-v2,57.4,558
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,9836-20,35.9,577
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Oparad - KLL - GMSMyeloidv1.0,9819-20,47.6,544
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,9835-20,44,571
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,9837-20,49.8,554
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,9771-20,39.8,551
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Oparad - KLL - GMSMyeloidv1.0,9807-20,41.8,555
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Oparad - MPN - GMSMyeloidv1.0,7423-20,37.7,539
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Oparad - MPN - GMSMyeloidv1.0,9991-20,45.8,561
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,9652-20,48.2,556
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,9704-20,40.1,558
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,9675-20,42.5,534
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,9760-20,41.5,545
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,9705-20,40.9,544
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,9661-20,50.7,536
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,9654-20,46,555
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,9671-20,40,561
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,9664-20,48.3,561
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,10011-20,43.7,549
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,9770-20,48.4,510
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,9763-20,46,542
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,9838-20,40.3,579
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Oparad - MPN - GMSMyeloidv1.0,10175-20,43.7,544
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Oparad - MPN - GMSMyeloidv1.0,9843-20,43.3,544
2020-11-04,24-111147,2020-11-04_24-111147,pool,TwistHereditarySolid,TwistHereditarySolid_27-80260,16,600
2020-11-04,24-111147,2020-11-04_24-111147,pool,TwistHereditarySolid,TwistHereditarySolid_27-80258,15.2,614
2020-11-04,24-111147,2020-11-04_24-111147,pool,TwistHereditarySolid,TwistHereditarySolid_27-80261,15.6,588
2020-11-05,24-111352,2020-11-05_24-111352,pool,TwistMyeloid,TwistMyeloid_27-80496,7,596
2020-11-05,24-111352,2020-11-05_24-111352,pool,TwistMyeloid,TwistMyeloid_27-80495,7.3,590
2020-11-05,24-111352,2020-11-05_24-111352,pool,TwistMyeloid,TwistMyeloid_27-80494,3.34,633
2020-11-05,24-111352,2020-11-05_24-111352,pool,TwistHereditarySolid,TwistHereditarySolid_27-80259,6.88,624
2020-11-05,24-111352,2020-11-05_24-111352,pool,TwistMyeloid,TwistMyeloid_27-80499,7.22,607
2020-11-05,24-111352,2020-11-05_24-111352,pool,TwistMyeloid,TwistMyeloid_27-80498,7.41,612
2020-11-05,24-111352,2020-11-05_24-111352,pool,TwistMyeloid,TwistMyeloid_27-80497,6.75,604
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Parad - GMSMyeloidv1.0,10040-20,15.5,618
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Parad - GMSMyeloidv1.0,10048-20,16,546
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Parad - GMSMyeloidv1.0,10041-20,14.1,554
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Parad - GMSMyeloidv1.0,9845-20-v2,13.8,561
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Oparad - MPN - GMSMyeloidv1.0,10462-20,17.4,610
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Parad - GMSMyeloidv1.0,3552-20-v2,13,594
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Parad - GMSMyeloidv1.0,10193-20,24.7,557
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Parad - GMSMyeloidv1.0,10196-20,20.6,569
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Parad - GMSMyeloidv1.0,9852-20,13.2,580
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Parad - GMSMyeloidv1.0,9914-20,13.6,561
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Parad - GMSMyeloidv1.0,9915-20,11.1,595
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Parad - GMSMyeloidv1.0,9941-20,16.9,585
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Parad - GMSMyeloidv1.0,10133-20,16.4,559
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Parad - GMSMyeloidv1.0,10134-20,15.6,552
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Parad - GMSMyeloidv1.0,10049-20,11.3,589
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Oparad - MPN - GMSMyeloidv1.0,10128-20,14.1,560
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Parad - GMSMyeloidv1.0,10179-20,30.8,541
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Oparad - MPN - GMSMyeloidv1.0,10190-20,29.1,529
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Oparad - MPN - GMSMyeloidv1.0,10145-20,14.7,563
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Parad - GMSMyeloidv1.0,10178-20,29.8,538
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Parad - GMSMyeloidv1.0,9943-20,14.1,608
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Parad - GMSMyeloidv1.0,9851-20,14.4,591
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Oparad - MPN - GMSMyeloidv1.0,10453-20,19.7,576
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Oparad - MPN - GMSMyeloidv1.0,10420-20,18,580
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Oparad - KLL - GMSMyeloidv1.0,10392-20,16.7,528
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Oparad - AlloSCT - GMSMyeloidv1.0,10334-20,15,593
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Oparad - AlloSCT - GMSMyeloidv1.0,10418-20,21,536
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Oparad - KLL - GMSMyeloidv1.0,10408-20,17.5,592
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Oparad - MPN - GMSMyeloidv1.0,10200-20,19.7,555
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Oparad - KLL - GMSMyeloidv1.0,10199-20,20.1,519
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Oparad - MPN - GMSMyeloidv1.0,10261-20,19.9,586
2020-11-11,24-111960,2020-11-11_24-111960,analyte,Parad - GMSMyeloidv1.0,10219-20,19.5,575
