Analysis,Classification,Date received,Workflow started (date),Progress,Workflow finished (date),Department,Species,Sequencing runs,Desired read count,Sample concentration (ng/ul),Library concentration (ng/ul),Library concentration (date)
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,5.78,5.61,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,3.02,5.12,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,3.2,6,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,10,5.23,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,11.6,5.42,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,15.9,5.46,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,12.1,5.07,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,10,6.07,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-01-13,2020-01-13,Sequencing and Data Analysis Complete,2020-02-06,CTG - Bo Nilsson,sbovis,1,2000000,22.2,4.48,2020-01-14
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,7.33,4.45,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,9.96,4.43,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,7.65,3.99,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,7.64,4.06,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,7.23,4.74,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,9.59,4.84,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-14,2020-10-14,Sequencing and Data Analysis Complete,2020-10-16,Klinisk Mikrobiologi,saureus,1,2100000,8.08,3.71,2020-10-14
Microbiology WGS Nextera XT,Rutinprov,2020-10-14,2020-10-14,Sequencing and Data Analysis Complete,2020-10-16,Klinisk Mikrobiologi,saureus,1,2100000,4.41,5.07,2020-10-14
Microbiology WGS Nextera XT,Rutinprov,2020-10-14,2020-10-14,Sequencing and Data Analysis Complete,2020-10-16,Klinisk Mikrobiologi,saureus,1,2100000,5.05,5.73,2020-10-14
Microbiology WGS Nextera XT,Rutinprov,2020-10-14,2020-10-14,Sequencing and Data Analysis Complete,2020-10-16,Klinisk Mikrobiologi,saureus,1,2100000,4.54,5.92,2020-10-14
Microbiology WGS Nextera XT,Rutinprov,2020-01-13,2020-01-13,Sequencing and Data Analysis Complete,2020-02-06,CTG - Bo Nilsson,sbovis,1,2000000,17.4,6.19,2020-01-14
Microbiology WGS Nextera XT,Rutinprov,2020-10-14,2020-10-14,Sequencing and Data Analysis Complete,2020-10-16,Klinisk Mikrobiologi,saureus,1,2100000,3.07,6.64,2020-10-14
Microbiology WGS Nextera XT,Rutinprov,2020-10-14,2020-10-14,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,5.28,5.66,2020-10-15
Microbiology WGS Nextera XT,Rutinprov,2020-10-14,2020-10-14,Sequencing and Data Analysis Complete,2020-10-16,Klinisk Mikrobiologi,saureus,1,2100000,39.1,5.5,2020-10-14
Microbiology WGS Nextera XT,Rutinprov,2020-10-14,2020-10-14,Sequencing and Data Analysis Complete,2020-10-16,Klinisk Mikrobiologi,saureus,1,2100000,30.8,6.04,2020-10-14
Microbiology WGS Nextera XT,Rutinprov,2020-10-14,2020-10-14,Sequencing and Data Analysis Complete,2020-10-16,Klinisk Mikrobiologi,saureus,1,2100000,21.6,5.84,2020-10-14
Microbiology WGS Nextera XT,Rutinprov,2020-10-14,2020-10-14,Sequencing and Data Analysis Complete,2020-10-16,Klinisk Mikrobiologi,saureus,1,2100000,13.2,5.53,2020-10-14
Microbiology WGS Nextera XT,Rutinprov,2020-10-14,2020-10-14,Sequencing and Data Analysis Complete,2020-10-16,Klinisk Mikrobiologi,saureus,1,2100000,15.6,6.44,2020-10-14
Microbiology WGS Nextera XT,Rutinprov,2020-10-14,2020-10-14,Sequencing and Data Analysis Complete,2020-10-16,Klinisk Mikrobiologi,saureus,1,2100000,62.7,6.39,2020-10-14
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Initial sample QC complete,NA,Klinisk Mikrobiologi,saureus,0,2100000,0.1,NA,NA
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,4.98,4.48,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-01-13,2020-01-13,Sequencing and Data Analysis Complete,2020-02-06,CTG - Bo Nilsson,sbovis,1,2000000,47,3.39,2020-01-14
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,0.61,6.56,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,7,7.22,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,2.21,7.62,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,6.91,7.04,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,9.79,6.55,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,0.68,4.86,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,6.85,6.17,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,5.94,5.91,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,4.18,6.81,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,5.13,5.92,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-01-03,2020-01-03,Sequencing and Data Analysis Complete,2020-01-07,Klinisk Mikrobiologi,saureus,1,2100000,6,4.38,2020-01-03
Microbiology WGS Nextera XT,Rutinprov,2020-01-13,2020-01-13,Sequencing and Data Analysis Complete,2020-02-06,CTG - Bo Nilsson,sbovis,1,2000000,61.4,3.03,2020-01-14
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,4.4,6.67,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,4.14,6.57,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,6.52,6.76,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,3.38,5.53,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,10.3,5.93,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,6.92,6.34,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,18.3,6.29,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,19.4,6.04,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,13,6.33,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,16.9,5.91,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-01-13,2020-01-13,Sequencing and Data Analysis Complete,2020-02-06,CTG - Bo Nilsson,sbovis,1,2000000,77,2.78,2020-01-14
Microbiology WGS Nextera XT,Rutinprov,2020-10-21,2020-10-21,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,11.6,5.39,2020-10-21
Microbiology WGS Nextera XT,Rutinprov,2020-10-27,2020-10-27,Sequencing and Data Analysis Complete,2020-10-30,Klinisk Mikrobiologi,saureus,1,2100000,2.64,4.53,2020-10-28
Microbiology WGS Nextera XT,Rutinprov,2020-10-27,2020-10-27,Sequencing and Data Analysis Complete,2020-10-30,Klinisk Mikrobiologi,saureus,1,2100000,6.23,5.81,2020-10-28
Microbiology WGS Nextera XT,Rutinprov,2020-10-27,2020-10-27,Sequencing and Data Analysis Complete,2020-10-30,Klinisk Mikrobiologi,saureus,1,2100000,3.32,6.5,2020-10-28
Microbiology WGS Nextera XT,Rutinprov,2020-10-27,2020-10-27,Sequencing and Data Analysis Complete,2020-10-30,Klinisk Mikrobiologi,saureus,1,2100000,2.56,6.14,2020-10-28
Microbiology WGS Nextera XT,Rutinprov,2020-10-27,2020-10-27,Sequencing and Data Analysis Complete,2020-10-30,Klinisk Mikrobiologi,saureus,1,2100000,3.25,5.84,2020-10-28
Microbiology WGS Nextera XT,Rutinprov,2020-10-27,2020-10-27,Sequencing and Data Analysis Complete,2020-10-30,Klinisk Mikrobiologi,saureus,1,2100000,7.22,5.39,2020-10-28
Microbiology WGS Nextera XT,Rutinprov,2020-10-27,2020-11-03,Sequencing and Data Analysis Complete,2020-11-06,Klinisk Mikrobiologi,saureus,3,2100000,1.24,11.3,2020-11-04
Microbiology WGS Nextera XT,Rutinprov,2020-10-27,2020-11-03,Sequencing and Data Analysis Complete,2020-11-06,Klinisk Mikrobiologi,saureus,3,2100000,4.86,10.2,2020-11-04
Microbiology WGS Nextera XT,Rutinprov,2020-10-27,2020-10-27,Sequencing and Data Analysis Complete,2020-10-30,Klinisk Mikrobiologi,saureus,1,2100000,35.6,5.22,2020-10-28
Microbiology WGS Nextera XT,Rutinprov,2020-01-13,2020-01-13,Sequencing and Data Analysis Complete,2020-02-06,CTG - Bo Nilsson,sbovis,1,2000000,10.8,5.83,2020-01-14
Microbiology WGS Nextera XT,Rutinprov,2020-10-27,2020-10-27,Sequencing and Data Analysis Complete,2020-10-30,Klinisk Mikrobiologi,saureus,1,2100000,25.6,5.46,2020-10-28
Microbiology WGS Nextera XT,Rutinprov,2020-10-27,2020-10-27,Sequencing and Data Analysis Complete,2020-10-30,Klinisk Mikrobiologi,saureus,1,2100000,17.7,5.57,2020-10-28
Microbiology WGS Nextera XT,Rutinprov,2020-10-27,2020-10-27,Sequencing and Data Analysis Complete,2020-10-30,Klinisk Mikrobiologi,saureus,1,2100000,11.5,5.63,2020-10-28
Microbiology WGS Nextera XT,Rutinprov,2020-10-27,2020-10-27,Sequencing and Data Analysis Complete,2020-10-30,Klinisk Mikrobiologi,saureus,1,2100000,3.37,5.21,2020-10-28
Microbiology WGS Nextera XT,Rutinprov,2020-10-27,2020-10-27,Sequencing and Data Analysis Complete,2020-10-30,Klinisk Mikrobiologi,saureus,1,2100000,4.36,5.28,2020-10-28
Microbiology WGS Nextera XT,Rutinprov,2020-10-27,2020-10-27,Sequencing and Data Analysis Complete,2020-10-30,Klinisk Mikrobiologi,saureus,1,2100000,8.34,4.94,2020-10-28
Microbiology WGS Nextera XT,Rutinprov,2020-10-27,2020-10-27,Sequencing and Data Analysis Complete,2020-10-30,Klinisk Mikrobiologi,saureus,1,2100000,6.86,5.44,2020-10-28
Microbiology WGS Nextera XT,Rutinprov,2020-10-27,2020-10-27,Sequencing and Data Analysis Complete,2020-10-30,Klinisk Mikrobiologi,saureus,1,2100000,10.4,6.03,2020-10-28
Microbiology WGS Nextera XT,Rutinprov,2020-10-27,2020-10-27,Sequencing and Data Analysis Complete,2020-10-30,Klinisk Mikrobiologi,saureus,1,2100000,4.03,6.09,2020-10-28
Microbiology WGS Nextera XT,Rutinprov,2020-01-13,2020-01-13,Sequencing and Data Analysis Complete,2020-02-06,CTG - Bo Nilsson,sbovis,1,2000000,82.4,4.64,2020-01-14
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,5.1,5.19,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,2.2,7.79,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,4.88,3.89,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,2.44,5.9,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,7.43,6.31,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,8.68,6.65,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,11.1,5.6,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,1.89,6.22,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-01-13,2020-01-13,Sequencing and Data Analysis Complete,2020-02-06,CTG - Bo Nilsson,sbovis,1,2000000,33.3,4.1,2020-01-14
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,1.46,5,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,3.8,8.42,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,1.27,5.52,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,11.2,6.1,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,1.7,8.9,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,4.17,9.56,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,7.5,9.58,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,1.84,7.61,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,3.6,4.39,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,3.31,5.23,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-01-13,2020-01-13,Sequencing and Data Analysis Complete,2020-02-06,CTG - Bo Nilsson,sbovis,1,2000000,7.62,4.72,2020-01-14
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,4.02,6.03,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,7.51,5.78,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,6.96,6.24,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-10-30,2020-11-02,Sequencing and Data Analysis Complete,2021-02-16,CTG - Bo Nilsson,sbovis,1,2000000,7.72,7.99,2020-11-03
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,7.67,3.65,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,4.31,4.05,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,5.88,3.07,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,4.42,5.15,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,3.61,4.11,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,7.21,3.63,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-01-13,2020-01-13,Sequencing and Data Analysis Complete,2020-02-06,CTG - Bo Nilsson,sbovis,1,2000000,65.7,4.89,2020-01-14
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,7.19,2.65,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,3.81,3.84,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,9.32,3.86,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,6.11,3.79,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,2.92,3.97,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,6.39,4.17,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,11,3.84,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,2.51,5.74,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,2.21,3.18,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,6.32,3.64,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-01-13,2020-01-13,Sequencing and Data Analysis Complete,2020-02-06,CTG - Bo Nilsson,sbovis,1,2000000,37.9,6.69,2020-01-14
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,6.47,3.41,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,4.01,2.46,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,5.48,2.93,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-03,Sequencing and Data Analysis Complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,1.39,9.27,2020-11-04
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-03,Sequencing and Data Analysis Complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,1.7,11.6,2020-11-04
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-03,Sequencing and Data Analysis Complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,1.39,13.6,2020-11-04
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,4.69,3.83,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-03,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,3,2100000,34.1,3.2,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-10,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,1,2100000,5.37,5.17,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-10,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,1,2100000,14.6,6.57,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-01-13,2020-01-13,Sequencing and Data Analysis Complete,2020-02-06,CTG - Bo Nilsson,sbovis,1,2000000,4.23,5.39,2020-01-14
Microbiology WGS Nextera XT,Rutinprov,2020-11-10,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,1,2100000,22,6.65,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-10,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,1,2100000,18.2,6.43,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-10,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,1,2100000,6.08,6.33,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-10,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,1,2100000,6.36,6.35,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-10,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,1,2100000,5.23,4.8,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-10,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,1,2100000,5.83,6.92,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-10,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,1,2100000,4.99,5.79,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-10,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,1,2100000,3.64,6.11,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-10,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,1,2100000,4.84,5.45,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-10,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,1,2100000,8.57,5.84,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-01-13,2020-01-13,Sequencing and Data Analysis Complete,2020-02-06,CTG - Bo Nilsson,sbovis,1,2000000,5.68,4.88,2020-01-14
Microbiology WGS Nextera XT,Rutinprov,2020-11-10,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,1,2100000,2.19,5.55,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-10,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,1,2100000,8.28,6.23,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-10,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,1,2100000,8.85,5.44,2020-11-11
Microbiology WGS Nextera XT,Rutinprov,2020-11-10,2020-11-10,Sequencing and Data Analysis Complete,2020-11-13,Klinisk Mikrobiologi,saureus,1,2100000,4.73,6.61,2020-11-11
