Process Date,Process ID,ProcessDate_ProcessID,Analysis,Artifact name,Concentration,Fragment length
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0193,18.3,404
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0196,4.12,385
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0197,1.34,356
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0199,1.68,364
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0198,2.05,379
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Fusion,7654-20,18.2,378
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0194,14.8,397
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0195,10.9,360
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0193,18.3,404
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0196,4.12,385
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0197,1.34,356
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0199,1.68,364
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0198,2.05,379
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Fusion,7654-20,18.2,378
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0194,14.8,397
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0195,10.9,360
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0193,18.3,404
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0196,4.12,385
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0197,1.34,356
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0199,1.68,364
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0198,2.05,379
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Fusion,7654-20,18.2,378
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0194,14.8,397
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0195,10.9,360
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0193,18.3,404
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0196,4.12,385
2020-09-02,24-103308,2020-09-02_24-103308,TruSeq Stranded mRNA - Bladder,20KFU0197,1.34,356
2020-09-02,24-103320,2020-09-02_24-103320,TruSeq Stranded mRNA - Bladder,20KFU0195,10.9,360
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7683-20,33.5,440
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0209,29.2,434
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7739-20,18.8,420
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7704-20,29.7,439
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0206,14.5,415
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0208,30.1,438
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0207,17,417
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7878-20,26.1,406
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7683-20,33.5,440
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0209,29.2,434
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7739-20,18.8,420
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7704-20,29.7,439
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0206,14.5,415
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0208,30.1,438
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0207,17,417
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7878-20,26.1,406
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7683-20,33.5,440
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0209,29.2,434
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7739-20,18.8,420
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7704-20,29.7,439
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0206,14.5,415
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0208,30.1,438
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0207,17,417
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7878-20,26.1,406
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7683-20,33.5,440
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0209,29.2,434
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7739-20,18.8,420
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7704-20,29.7,439
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0206,14.5,415
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0208,30.1,438
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0207,17,417
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7878-20,26.1,406
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7683-20,33.5,440
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0209,29.2,434
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7739-20,18.8,420
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7704-20,29.7,439
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0206,14.5,415
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0208,30.1,438
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0207,17,417
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7878-20,26.1,406
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7683-20,33.5,440
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0209,29.2,434
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7739-20,18.8,420
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7704-20,29.7,439
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0206,14.5,415
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0208,30.1,438
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0207,17,417
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7878-20,26.1,406
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7683-20,33.5,440
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0209,29.2,434
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7739-20,18.8,420
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7704-20,29.7,439
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0206,14.5,415
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0208,30.1,438
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0207,17,417
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7878-20,26.1,406
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7683-20,33.5,440
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0209,29.2,434
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7739-20,18.8,420
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7704-20,29.7,439
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0206,14.5,415
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0208,30.1,438
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Bladder,20KFU0207,17,417
2020-09-09,24-103989,2020-09-09_24-103989,TruSeq Stranded mRNA - Fusion,7878-20,26.1,406
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Fusion,8038-20,5.97,452
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Fusion,8006-20,6.58,468
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0214,2.03,427
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0212,2.94,422
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0210,2.71,433
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0211,3.06,450
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Fusion,8038-20,5.97,452
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Fusion,8006-20,6.58,468
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0214,2.03,427
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0212,2.94,422
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0210,2.71,433
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0211,3.06,450
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Fusion,8038-20,5.97,452
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Fusion,8006-20,6.58,468
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0214,2.03,427
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0212,2.94,422
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0210,2.71,433
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0211,3.06,450
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Fusion,8038-20,5.97,452
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Fusion,8006-20,6.58,468
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0214,2.03,427
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0212,2.94,422
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0210,2.71,433
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0211,3.06,450
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Fusion,8038-20,5.97,452
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Fusion,8006-20,6.58,468
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0214,2.03,427
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0212,2.94,422
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0210,2.71,433
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0211,3.06,450
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Fusion,8038-20,5.97,452
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Fusion,8006-20,6.58,468
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0214,2.03,427
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0212,2.94,422
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0210,2.71,433
2020-09-16,24-104928,2020-09-16_24-104928,TruSeq Stranded mRNA - Bladder,20KFU0211,3.06,450
2020-09-18,24-105166,2020-09-18_24-105166,TruSeq Stranded mRNA - Bladder,20KFU0213,1.86,423
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0220,13.4,442
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0218,10.4,442
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0219,13.2,440
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0216,7.5,425
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0217,1.5,430
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0215,3.71,455
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Fusion,8210-20,46.7,449
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Fusion,7723-20,4.46,423
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0220,13.4,442
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0218,10.4,442
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0219,13.2,440
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0216,7.5,425
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0217,1.5,430
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0215,3.71,455
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Fusion,8210-20,46.7,449
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Fusion,7723-20,4.46,423
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0220,13.4,442
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0218,10.4,442
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0219,13.2,440
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0216,7.5,425
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0217,1.5,430
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0215,3.71,455
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Fusion,8210-20,46.7,449
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Fusion,7723-20,4.46,423
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0220,13.4,442
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0218,10.4,442
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0219,13.2,440
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0216,7.5,425
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0217,1.5,430
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0215,3.71,455
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Fusion,8210-20,46.7,449
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Fusion,7723-20,4.46,423
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0220,13.4,442
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0218,10.4,442
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0219,13.2,440
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0216,7.5,425
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0217,1.5,430
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0215,3.71,455
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Fusion,8210-20,46.7,449
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Fusion,7723-20,4.46,423
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0220,13.4,442
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0218,10.4,442
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0219,13.2,440
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0216,7.5,425
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0217,1.5,430
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0215,3.71,455
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Fusion,8210-20,46.7,449
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Fusion,7723-20,4.46,423
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0220,13.4,442
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0218,10.4,442
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0219,13.2,440
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0216,7.5,425
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0217,1.5,430
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0215,3.71,455
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Fusion,8210-20,46.7,449
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Fusion,7723-20,4.46,423
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0220,13.4,442
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0218,10.4,442
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0219,13.2,440
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0216,7.5,425
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0217,1.5,430
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Bladder,20KFU0215,3.71,455
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Fusion,8210-20,46.7,449
2020-09-23,24-105729,2020-09-23_24-105729,TruSeq Stranded mRNA - Fusion,7723-20,4.46,423
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0230,5.37,421
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0229,6.06,422
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0228,10.6,502
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0227,15.2,430
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0226,12.6,424
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0225,9.86,419
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0224,3.29,441
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0223,10.3,441
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0221,20,463
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0239,7.78,459
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0240,6.65,474
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0233,17.1,462
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0234,25.5,441
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0232,4.51,419
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0237,10.9,423
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0238,5.72,459
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0235,10.8,412
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0236,28.4,430
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0231,8.21,427
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0257,1.3,382
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0242,5.44,443
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0241,4.84,445
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0244,7.11,473
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0243,9.61,459
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0230,5.37,421
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0229,6.06,422
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0228,10.6,502
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0227,15.2,430
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0226,12.6,424
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0225,9.86,419
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0224,3.29,441
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0223,10.3,441
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0221,20,463
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0239,7.78,459
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0240,6.65,474
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0233,17.1,462
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0234,25.5,441
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0232,4.51,419
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0237,10.9,423
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0238,5.72,459
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0235,10.8,412
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0236,28.4,430
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0231,8.21,427
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0257,1.3,382
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0242,5.44,443
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0241,4.84,445
2020-09-24,24-105935,2020-09-24_24-105935,TruSeq Stranded mRNA - Bladder,20KFU0244,7.11,473
